"","x"
"79349",1.5194
"79350",0
"79351",0
"79352",0.0209
"79353",0
"79354",0
"79355",0
"79356",0
"79357",0
"79358",0.0489
"79359",835.9146
"79360",32.67005
"79361",2.594
"79362",41.7124
"79363",989.1393
"79364",5.6818
"79365",24.1409
"79366",1.2214
"79367",1118.7162
"79368",11.6686
"79369",0
"79370",252.90965
"79371",1038.86535
"79372",230.4159
"79373",0.7633
"79374",19.7162
"79375",1852.5505
"79376",210.0722
"79377",972.8847
"79378",1015.1603
"79379",828.672
"79380",253.0423
"79381",317.8372
"79382",169.0804
"79383",77.0744
"79384",10.5057
"79385",786.305
"79386",265.7508
"79387",986.4253
"79388",681.71885
"79389",667.5524
"79390",608.931
"79391",427.5
"79392",985.9569
"79393",1582.6772
"79394",770.4403
"79395",1003.2219
"79396",759.7983
"79397",887.5916
"79398",1131.85405
"79399",5.8733
"79400",120.2312
"79401",379.3566
"79402",351.3514
"79403",92.3423
"79404",154.4901
"79405",382.8287
"79406",250.1298
"79407",163.33
"79408",620.2098
"79409",241.8641
"79410",205.0198
"79411",2.9989
"79412",232.8223
"79413",2338.8852
"79414",1802.1376
"79415",1830.4947
"79416",2683.5173
"79417",1992.50675
"79418",1955.4873
"79419",3483.8875
"79420",105.17785
"79421",21.6782
"79422",202.9246
"79423",41.0111
"79424",724.9389
"79425",366.76425
"79426",798.70555
"79427",295.6401
"79428",689.5167
"79429",1018.64035
"79430",209.005
"79431",511.2996
"79432",240.7747
"79433",270.735
"79434",4.0876
"79435",170.93835
"79436",97.9684
"79437",144.4935
"79438",284.63
"79439",123.5057
"79440",454.12825
"79441",303.74155
"79442",352.24235
"79443",174.67355
"79444",44.1729
"79445",591.8994
"79446",446.219
"79447",242.0936
"79448",329.5352
"79449",890.0353
"79450",83.9112
"79451",194.1436
"79452",1.7679
"79453",273.56305
"79454",81.2641
"79455",1277.289
"79456",137.5301
"79457",217.3547
"79458",239.66715
"79459",485.5318
"79460",186.4842
"79461",271.1039
"79462",262.8861
"79463",496.1934
"79464",2009.6339
"79465",476.3661
"79466",399.54775
"79467",964.9742
"79468",253.68785
"79469",5.7234
"79470",45.1642
"79471",585.4306
"79472",417.2884
"79473",664.80185
"79474",509.206
"79475",422.5641
"79476",355.9598
"79477",615.1115
"79478",3.8188
"79479",0.3999
"79480",0.3437
"79481",2.33175
"79482",0
"79483",1.6272
"79484",47.8528
"79485",72.0516
"79486",2.5479
"79487",4.4813
"79488",1.7624
"79489",1.6868
"79490",3.8012
"79491",0.7143
"79492",9.1032
"79493",0.07925
"79494",1.4199
"79495",242.6873
"79496",183.2297
"79497",252.663
"79498",421.1831
"79499",0
"79500",1.082
"79501",0
"79502",0
"79503",3.9474
"79504",0
"79505",0
"79506",0
"79507",0
"79508",0.1028
"79509",13.2918
"79510",81.7308
"79511",61.82395
"79512",95.9852
"79513",101.7812
"79514",204.24065
"79515",49.5275
"79516",156.1115
"79517",142.2753
"79518",51.0777
"79519",1.3614
"79520",22.4675
"79521",289.9607
"79522",686.077
"79523",660.6061
"79524",688.5202
"79525",554.6869
"79526",758.7315
"79527",739.5514
"79528",1366.7084
"79529",2158.9076
"79530",591.2305
"79531",350.49525
"79532",534.268
"79533",1390.1711
"79534",294.75105
"79535",784.069
"79536",4.897
"79537",1709.0364
"79538",385.7772
"79539",74.2291
"79540",110.0831
"79541",86.45035
"79542",139.1941
"79543",414.2656
"79544",473.4922
"79545",5.1231
"79546",0
"79547",0
"79548",0
"79549",0
"79550",0
"79551",0
"79552",0
"79553",0
"79554",0
"79555",0
"79556",0
"79557",1047.5677
"79558",874.3039
"79559",2647.1482
"79560",6836.4406
"79561",1095.5344
"79562",446.0285
"79563",1015.87735
"79564",4.5635
"79565",0
"79566",325.589
"79567",1.7227
"79568",0.4099
"79569",472.44395
"79570",50.6268
"79571",267.1735
"79572",332.6528
"79573",0
"79574",5.0479
"79575",0
"79576",3.9031
"79577",10.2313
"79578",30.7035
"79579",59.5887
"79580",0.543
"79581",1.7884
"79582",503.812
"79583",0.0084
"79584",134.11175
"79585",8.514
"79586",16.4015
"79587",49.7524
"79588",387.6523
"79589",5.3754
"79590",31.9206
"79591",14.9301
"79592",1.7271
"79593",9.9948
"79594",3.4418
"79595",7.798
"79596",231.0353
"79597",420.95225
"79598",226.1785
"79599",262.72
"79600",51.4283
"79601",504.1716
"79602",185.46545
"79603",243.93005
"79604",133.3152
"79605",208.68005
"79606",0.76135
"79607",651.08225
"79608",665.3315
"79609",830.2367
"79610",921.379
"79611",1023.7972
"79612",903.89805
"79613",658.71405
"79614",611.5069
"79615",1449.3031
"79616",776.7321
"79617",8.68165
"79618",1.0489
"79619",0
"79620",0
"79621",2.4815
"79622",0.0114
"79623",0.7047
"79624",0
"79625",0
"79626",0
"79627",0
"79628",388.3121
"79629",14300.6135
"79630",4675.5154
"79631",5273.3734
"79632",1.18495
"79633",1.5517
"79634",0
"79635",2.852
"79636",0
"79637",0
"79638",0.6642
"79639",126.615
"79640",7.4502
"79641",0.3436
"79642",6.51645
"79643",8.2005
"79644",1.2271
"79645",22.2346
"79646",10.69775
"79647",13.4927
"79648",9.3469
"79649",2.74805
"79650",5.7316
"79651",0.036
"79652",2.1032
"79653",19.5857
"79654",128.5579
"79655",6.51805
"79656",23.0445
"79657",9.52445
"79658",148.35675
"79659",0.3508
"79660",85.157
"79661",25.2507
"79662",86.4545
"79663",59.9581
"79664",36.7415
"79665",97.075
"79666",37.7613
"79667",0.92085
"79668",34.6232
"79669",1487.2192
"79670",669.66075
"79671",525.1142
"79672",803.9216
"79673",866.1423
"79674",628.9459
"79675",1134.1926
"79676",805.4883
"79677",1174.9831
"79678",4.3599
"79679",353.6379
"79680",13.98185
"79681",8.0873
"79682",77.1873
"79683",6.0107
"79684",6.148
"79685",42.393
"79686",35.8352
"79687",5.7433
"79688",23.9918
"79689",9.568
"79690",0.1579
"79691",40.8557
"79692",23.7673
"79693",143.7031
"79694",91.6805
"79695",143.7147
"79696",49.603
"79697",23.023
"79698",46.6802
"79699",1.6073
"79700",1691.6804
"79701",667.7671
"79702",736.86575
"79703",843.4584
"79704",593.4853
"79705",1433.5207
"79706",2314.4153
"79707",6.3834
"79708",11.419
"79709",4906.2987
"79710",40.9799
"79711",131.0825
"79712",575
"79713",7872.7223
"79714",12.0169
"79715",95.5184
"79716",716.1655
"79717",12005.8676
"79718",29.3324
"79719",3.8427
"79720",1415.3374
"79721",1347.34515
"79722",1386.306
"79723",1330.9734
"79724",5779.6068
"79725",1889.8058
"79726",3514.9506
"79727",999.7393
"79728",668.1246
"79729",1972.5046
"79730",1702.3665
"79731",7.33135
"79732",2257.77475
"79733",749.13955
"79734",3756.6543
"79735",3780.8485
"79736",4513.4413
"79737",5714.33685
"79738",3089.6192
"79739",3185.7611
"79740",3888.5519
"79741",4629.88845
"79742",4293.6886
"79743",2977.7355
"79744",3935.9008
"79745",21.54745
"79746",149.5521
"79747",1039.5983
"79748",478.88445
"79749",122.1426
"79750",311.5448
"79751",989.5544
"79752",215.18785
"79753",108.4563
"79754",404.9851
"79755",183.2474
"79756",1.84255
"79757",385.0886
"79758",185.3013
"79759",246.3473
"79760",98.0494
"79761",95.5228
"79762",192.2593
"79763",129.3813
"79764",130.6643
"79765",2.11025
"79766",12.0191
"79767",10.9985
"79768",2.17715
"79769",18.681
"79770",20.89725
"79771",12.078
"79772",3.4398
"79773",6.9572
"79774",6.7114
"79775",10.6127
"79776",1.308
"79777",6.2334
"79778",0.10245
"79779",40.6321
"79780",435.6388
"79781",618.9074
"79782",641.7264
"79783",441.5559
"79784",392.0717
"79785",382.6703
"79786",3.6511
"79787",43.4635
"79788",594.3012
"79789",661.533
"79790",234.9071
"79791",163.7604
"79792",144.1758
"79793",375.7806
"79794",270.39145
"79795",9.4121
"79796",367.4088
"79797",936.2272
"79798",518.3695
"79799",854.6634
"79800",516.328
"79801",710.70575
"79802",1228.33805
"79803",572.0839
"79804",649.3787
"79805",517.4939
"79806",637.57345
"79807",816.747
"79808",489.5354
"79809",8.5833
"79810",1197.48955
"79811",387.3296
"79812",212.8018
"79813",303.9397
"79814",183.799
"79815",272.9412
"79816",230.1196
"79817",3.4422
"79818",136.8499
"79819",739.9104
"79820",363.08525
"79821",820.9514
"79822",956.1271
"79823",964.5979
"79824",456.3193
"79825",10.36085
"79826",503.2514
"79827",0
"79828",4.0096
"79829",6.089
"79830",12.86495
"79831",6.3915
"79832",6.7952
"79833",17.0007
"79834",9.6225
"79835",63.55705
"79836",20.2223
"79837",14.2866
"79838",8.2569
"79839",5.8593
"79840",43.49055
"79841",13.0329
"79842",14.9929
"79843",0.0294
"79844",8.1264
"79845",63.7567
"79846",0
"79847",189.66295
"79848",277.7393
"79849",213.8778
"79850",155.7895
"79851",56.58325
"79852",217.105
"79853",3.90095
"79854",0.191
"79855",5.3199
"79856",127.9743
"79857",26.1656
"79858",1177.44525
"79859",0
"79860",4.154
"79861",0.6068
"79862",0
"79863",2.9605
"79864",0
"79865",0
"79866",0
"79867",1.0578
"79868",0
"79869",0
"79870",0.543
"79871",0.2981
"79872",0
"79873",0
"79874",447.836
"79875",239.6258
"79876",1636.1954
"79877",435.4331
"79878",351.6129
"79879",497.4865
"79880",325.03525
"79881",329.9738
"79882",1.78055
"79883",237.6761
"79884",132.766
"79885",1416.6011
"79886",1069.3678
"79887",2638.9744
"79888",183.071
"79889",2.3674
"79890",41.1887
"79891",0.218
"79892",0
"79893",12.1935
"79894",2.9082
"79895",0.0349
"79896",0
"79897",406.89365
"79898",431.4775
"79899",913.36595
"79900",623.4251
"79901",578.39645
"79902",417.1399
"79903",444.0994
"79904",346.1562
"79905",1175.9435
"79906",889.3382
"79907",8.66485
"79908",1814.7554
"79909",584.4453
"79910",1168.9855
"79911",938.041
"79912",1044.47375
"79913",938.31335
"79914",1445.2075
"79915",2069.74615
"79916",1183.1666
"79917",798.7288
"79918",1393.0074
"79919",665.8031
"79920",1414.0959
"79921",10.181
"79922",779.86575
"79923",915.1774
"79924",2366.5628
"79925",1066.2162
"79926",1230.8585
"79927",485.1964
"79928",1117.5588
"79929",1047.732
"79930",1008.5094
"79931",1137.931
"79932",897.878
"79933",1041.701
"79934",7.58525
"79935",1268.5994
"79936",1.5586
"79937",1.3949
"79938",166.6655
"79939",219.0149
"79940",68.3542
"79941",158.5433
"79942",437.7148
"79943",199.5656
"79944",291.7756
"79945",4.3348
"79946",715.37
"79947",612.541
"79948",447.4595
"79949",679.7753
"79950",2053.6942
"79951",381.0655
"79952",800.7059
"79953",1256.733
"79954",652.1333
"79955",8.6315
"79956",564.3341
"79957",27.97145
"79958",21.6216
"79959",43.0962
"79960",433.9865
"79961",184.6352
"79962",189.57755
"79963",2.7536
"79964",701.12205
"79965",1405.5911
"79966",538.5144
"79967",1322.9048
"79968",14.39305
"79969",3.0781
"79970",4.42475
"79971",0.7226
"79972",3.9503
"79973",3.2154
"79974",2.94735
"79975",7.5893
"79976",3.4458
"79977",4.4394
"79978",0.0901
"79979",861.6455
"79980",267.8888
"79981",12929.02875
"79982",83.7515
"79983",277.1032
"79984",474.54995
"79985",1795.7773
"79986",386.7765
"79987",218.5557
"79988",1504.3994
"79989",2754.682
"79990",1446.56355
"79991",1438.3076
"79992",1882.7283
"79993",2260.2272
"79994",2761.0944
"79995",3964.20115
"79996",2475.3601
"79997",1262.0462
"79998",1963.9285
"79999",2580.2335
"80000",1689.9411
"80001",1787.2159
"80002",21.6137
"80003",2386.9286
"80004",405.7731
"80005",131.10715
"80006",344.72155
"80007",169.04625
"80008",522.2841
"80009",483.257
"80010",196.7875
"80011",691.5558
"80012",72.2139
"80013",1832.72295
"80014",4.6879
"80015",38.9062
"80016",1.9166
"80017",16.0045
"80018",12.4282
"80019",0.8161
"80020",10.4423
"80021",9.0028
"80022",11.4665
"80023",0.9886
"80024",10.15705
"80025",10.7792
"80026",12.7586
"80027",2.2593
"80028",17.24075
"80029",0.03155
"80030",2.54335
"80031",800.47995
"80032",1442.01915
"80033",2281.3543
"80034",1547.98945
"80035",1585.4077
"80036",1927.3356
"80037",1928.7195
"80038",1917.2494
"80039",1466.88805
"80040",4090.9036
"80041",7.73575
"80042",2286.9971
"80043",39.3756
"80044",11.8614
"80045",19.08385
"80046",18.8561
"80047",9.9752
"80048",180.424
"80049",214.4737
"80050",14.4857
"80051",19.2778
"80052",17.68855
"80053",0.40215
"80054",52.8217
"80055",1380.4663
"80056",2212.2413
"80057",1622.4491
"80058",1824.09
"80059",3365.9194
"80060",1965.95035
"80061",1682.5712
"80062",2616.1988
"80063",2139.3274
"80064",1399.4032
"80065",25.8101
"80066",387.6755
"80067",562.8386
"80068",1097.8176
"80069",1018.6403
"80070",2040.20495
"80071",6475.987
"80072",514.0778
"80073",653.2718
"80074",458.3322
"80075",1841.3136
"80076",2.12715
"80077",24.7024
"80078",2.8302
"80079",4199.3433
"80080",63.6242
"80081",1.2438
"80082",2.4112
"80083",4.499
"80084",2.6139
"80085",2.8628
"80086",0.5891
"80087",1102.3622
"80088",1029.88195
"80089",4085.8497
"80090",901.30735
"80091",2131.19515
"80092",615.1924
"80093",421.2911
"80094",1142.8169
"80095",446.9183
"80096",1757.0513
"80097",1285.71555
"80098",4.4778
"80099",1907.0493
"80100",1979.8258
"80101",1866.1293
"80102",4154.0047
"80103",3332.7138
"80104",2957.4972
"80105",1093.673
"80106",904.539
"80107",10.5599
"80108",3859.5937
"80109",404.797
"80110",853.7771
"80111",363.1967
"80112",843.7065
"80113",435.446
"80114",2707.6136
"80115",529.9081
"80116",734.5492
"80117",299.7556
"80118",128.8646
"80119",201.9721
"80120",1.64105
"80121",3678.6839
"80122",495.6623
"80123",2351.5374
"80124",817.0395
"80125",2147.5838
"80126",2600.19725
"80127",1303.48955
"80128",3177.6883
"80129",25.6695
"80130",746.2712
"80131",0
"80132",777.8931
"80133",0.14855
"80134",0.4288
"80135",1.1019
"80136",0.3525
"80137",8.1455
"80138",1.3592
"80139",0
"80140",0.0938
"80141",0.7377
"80142",826.8664
"80143",1432.3363
"80144",2899.5265
"80145",998.125
"80146",1491.1505
"80147",1067.241
"80148",2797.26405
"80149",1461.4109
"80150",1333.0544
"80151",1551.0149
"80152",1888.0061
"80153",824.8988
"80154",828.8571
"80155",2359.1936
"80156",2099.5708
"80157",12.7311
"80158",1116.6794
"80159",454.8718
"80160",131.829
"80161",288.0416
"80162",308.8997
"80163",339.73965
"80164",556.883
"80165",277.67235
"80166",8.04565
"80167",0
"80168",2.3719
"80169",1.1902
"80170",2.461
"80171",0.7846
"80172",4.32795
"80173",3.4086
"80174",2.3015
"80175",1.5383
"80176",2.4437
"80177",10.3578
"80178",0.0708
"80179",17.8261
"80180",3.1603
"80181",1.3246
"80182",365.0741
"80183",13.6008
"80184",868.9315
"80185",750.9802
"80186",773.0111
"80187",735.8366
"80188",819.76065
"80189",1080.35435
"80190",1448.6119
"80191",957.90325
"80192",5.4844
"80193",580.8637
"80194",161.7453
"80195",236.8421
"80196",88.0233
"80197",83.5642
"80198",79.7322
"80199",95.89655
"80200",103.7037
"80201",67.21095
"80202",108.6071
"80203",93.1818
"80204",1.582
"80205",4.15245
"80206",156.7218
"80207",150.0261
"80208",163.93735
"80209",4.2869
"80210",3.9821
"80211",7.4224
"80212",5.7019
"80213",51.6678
"80214",1.77995
"80215",0.0226
"80216",751.796
"80217",224.3502
"80218",1649.3549
"80219",943.2528
"80220",2380.90875
"80221",44.6656
"80222",1.8868
"80223",0
"80224",1.2619
"80225",0.7035
"80226",1.1886
"80227",0.5043
"80228",13.4859
"80229",8.1254
"80230",1.8657
"80231",0.8591
"80232",0.543
"80233",2.46715
"80234",1.1141
"80235",0.0767
"80236",8.1195
"80237",0
"80238",1.8932
"80239",0.2646
"80240",777.4304
"80241",97.3879
"80242",315.4664
"80243",97.4359
"80244",20.79965
"80245",9.01305
"80246",0
"80247",0
"80248",10.3195
"80249",0
"80250",0
"80251",2.2645
"80252",0.0839
"80253",412.8871
"80254",754.53745
"80255",100.5058
"80256",635.7175
"80257",220.0454
"80258",1361.56925
"80259",634.2426
"80260",727.8743
"80261",665.15945
"80262",660.8704
"80263",911.3289
"80264",711.1322
"80265",727.6231
"80266",9.87255
"80267",771.7845
"80268",1303.1022
"80269",0
"80270",0
"80271",0
"80272",0.3843
"80273",0
"80274",0
"80275",0
"80276",0
"80277",1252.65475
"80278",1534.7575
"80279",1353.3539
"80280",968.9189
"80281",1125.6311
"80282",964.7256
"80283",2865.7248
"80284",1419.0067
"80285",1141.9228
"80286",1812.77185
"80287",30.98525
"80288",1124.1814
"80289",1539.7357
"80290",1940.932
"80291",2622.68695
"80292",2315.8904
"80293",1671.26265
"80294",2014.6152
"80295",600.19585
"80296",1765.2459
"80297",1532.9795
"80298",1856.0383
"80299",747.76
"80300",8741.94095
"80301",1692.0126
"80302",6.19775
"80303",502.1398
"80304",1981.5518
"80305",751.7402
"80306",1950.5739
"80307",709.9464
"80308",781.2251
"80309",924.66625
"80310",1150.20105
"80311",1244.8133
"80312",932.4683
"80313",724.0248
"80314",979.3646
"80315",1774.5014
"80316",936.55745
"80317",2.5289
"80318",329.8924
"80319",60.5453
"80320",121.295
"80321",7.1872
"80322",88.6301
"80323",266.1518
"80324",124.9355
"80325",97.72585
"80326",70.1157
"80327",93.6543
"80328",157.91505
"80329",1.7299
"80330",154.2191
"80331",8.3486
"80332",1.5152
"80333",5.0202
"80334",0.5289
"80335",9.7897
"80336",0.5925
"80337",1080.619
"80338",1747.8883
"80339",2209.4447
"80340",12320.2578
"80341",1421.0728
"80342",1453.3169
"80343",1947.10255
"80344",1423.5491
"80345",1854.6621
"80346",1291.2934
"80347",2008.4984
"80348",16.47475
"80349",1246.4123
"80350",1922.5488
"80351",1105.6948
"80352",1551.9564
"80353",1389.85205
"80354",1885.7935
"80355",1271.61685
"80356",1407.8197
"80357",1188.7336
"80358",17.73235
"80359",165.988
"80360",266.2934
"80361",239.892
"80362",398.3412
"80363",179.6296
"80364",166.1489
"80365",164.6901
"80366",324.01595
"80367",590.9543
"80368",288.8595
"80369",338.0396
"80370",279.5768
"80371",3.8866
"80372",0
"80373",0
"80374",0
"80375",0
"80376",0
"80377",0
"80378",0
"80379",0
"80380",0
"80381",0
"80382",0
"80383",0
"80384",0
"80385",0
"80386",0
"80387",0
"80388",0
"80389",0
"80390",0
"80391",0
"80392",2.0829
"80393",3.2698
"80394",4.8053
"80395",1.0256
"80396",6.6964
"80397",2.08155
"80398",34.8536
"80399",552.2928
"80400",234.3886
"80401",0.3015
"80402",0.1147
"80403",0
"80404",7.5603
"80405",0.3434
"80406",2.1994
"80407",0
"80408",51.97455
"80409",0.5175
"80410",0.28935
"80411",0.7318
"80412",0
"80413",0.2715
"80414",0
"80415",0
"80416",0
"80417",0
"80418",19.7732
"80419",0
"80420",0
"80421",1.6474
"80422",0
"80423",0
"80424",2.1721
"80425",0
"80426",0
"80427",0
"80428",34.6133
"80429",1.12405
"80430",0.4455
"80431",15.54055
"80432",26.664
"80433",0.3883
"80434",0
"80435",38.9169
"80436",0.35035
"80437",18.5484
"80438",0.3407
"80439",0
"80440",0
"80441",0
"80442",5.45135
"80443",11.8393
"80444",0
"80445",8.58295
"80446",0
"80447",0
"80448",31.7288
"80449",0.59885
"80450",302.55835
"80451",33914.7982
"80452",0
"80453",6033.372
"80454",1.2085
"80455",5.92615
"80456",442.64765
"80457",33247.1795
"80458",340.2118
"80459",1335.73245
"80460",6.079
"80461",0.3282
"80462",138.756
"80463",125.1489
"80464",159.0845
"80465",305.8419
"80466",377.1589
"80467",196.3406
"80468",100.8092
"80469",1.2758
"80470",2.68165
"80471",31.1018
"80472",1.0169
"80473",1.57425
"80474",1.1212
"80475",3.66635
"80476",2.24455
"80477",2.3168
"80478",7.14365
"80479",4.3443
"80480",3.8304
"80481",3.2412
"80482",0.1351
"80483",280.16095
"80484",447.973
"80485",306.2184
"80486",1518.7336
"80487",359.7845
"80488",843.3501
"80489",576.8712
"80490",19.0157
"80491",66.6719
"80492",1042.5597
"80493",3167.9307
"80494",1311.412
"80495",46.7498
"80496",151.5968
"80497",489.426
"80498",266.72415
"80499",2136.234
"80500",491.4161
"80501",337.8287
"80502",28.6349
"80503",577.394
"80504",1254.6625
"80505",437.1079
"80506",271.15345
"80507",1388.2627
"80508",1445.3832
"80509",423.6347
"80510",402.5091
"80511",651.4071
"80512",911.6552
"80513",800.9562
"80514",3.99225
"80515",1106.25985
"80516",1317.60385
"80517",1300.1729
"80518",1649.9373
"80519",485.0277
"80520",522.9794
"80521",1363.8688
"80522",1095.9066
"80523",1464.38445
"80524",1325.1871
"80525",957.6432
"80526",902.9083
"80527",1247.8386
"80528",14.1868
"80529",997.7824
"80530",1602.8827
"80531",0.3141
"80532",6.6934
"80533",2.2456
"80534",26.7686
"80535",1.52905
"80536",1.1737
"80537",11.1773
"80538",883.9027
"80539",3777.8908
"80540",1238.74815
"80541",1870.5
"80542",1778.402
"80543",1386.87285
"80544",704.6243
"80545",1299.4841
"80546",2068.4521
"80547",2057.9436
"80548",5.3544
"80549",1989.486
"80550",881.7161
"80551",1946.595
"80552",3005.5911
"80553",1181.1877
"80554",1735.775
"80555",1676.91565
"80556",1138.4994
"80557",1756.9916
"80558",1318.517
"80559",11.986
"80560",1510.9489
"80561",8.323
"80562",157.82665
"80563",314.7322
"80564",170.32765
"80565",194.2117
"80566",153.6791
